"No.","Time","Source","Destination","Protocol","Length","Info"
"1199","1.796529","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=962560 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1200","1.796530","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=963810 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1201","1.796531","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=965060 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1202","1.796532","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=966310 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1203","1.796533","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=967560 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1204","1.796534","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=968810 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1205","1.796535","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=970060 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1206","1.796536","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=971310 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1207","1.796537","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=972560 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1208","1.796538","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","210","Application Data"
"1209","1.796631","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#3] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=960060"
"1210","1.796771","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#4] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=961310"
"1211","1.796858","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#5] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=962560"
"1212","1.796944","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#6] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=963810"
"1213","1.797026","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#7] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=965060"
"1214","1.797130","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#8] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=966310"
"1215","1.797219","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#9] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=967560"
"1216","1.797312","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#10] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=968810"
"1217","1.797422","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#11] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=970060"
"1218","1.797520","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#12] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=971310"
"1219","1.797623","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#13] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=972560"
"1220","1.797725","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#14] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=973810"
"1221","1.797821","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#15] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=973966"
"1222","1.798125","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=973966 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1223","1.798127","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=975216 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1224","1.798129","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=976466 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1225","1.798129","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=977716 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1226","1.798130","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=978966 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1227","1.798131","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=980216 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1228","1.798132","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=981466 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1229","1.798133","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=982716 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1230","1.798210","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#16] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=975216"
"1231","1.798332","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#17] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=976466"
"1232","1.798427","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#18] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=977716"
"1233","1.798506","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#19] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=978966"
"1234","1.798583","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#20] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=980216"
"1235","1.798655","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#21] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=981466"
"1236","1.798729","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#22] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=982716"
"1237","1.798817","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#23] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=983966"
"1238","1.801785","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=983966 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1239","1.801790","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=985216 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1240","1.801798","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=986466 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1241","1.801799","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=987716 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1242","1.801801","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","893","Application Data"
"1243","1.801802","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=989805 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1244","1.801803","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=991055 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1245","1.801805","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=992305 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1246","1.801806","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=993555 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1247","1.801807","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=994805 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1248","1.801809","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=996055 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1249","1.801811","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=997305 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1250","1.801814","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","781","Application Data"
"1251","1.801815","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"1252","1.801980","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#24] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=985216"
"1253","1.802203","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#25] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=986466"
"1254","1.802306","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#26] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=987716"
"1255","1.802392","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#27] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=988966"
"1256","1.802483","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#28] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=989805"
"1257","1.802576","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#29] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=991055"
"1258","1.802677","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#30] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=992305"
"1259","1.802775","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#31] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=993555"
"1260","1.802871","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#32] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=994805"
"1261","1.802975","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#33] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=996055"
"1262","1.803055","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#34] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=997305"
"1263","1.803143","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#35] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=998555"
"1264","1.803244","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#36] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=999282"
"1265","1.803334","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#37] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=999313"
"1266","1.803648","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=999313 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1267","1.803649","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1001813 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1268","1.803654","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1004313 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1269","1.803655","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1010563 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1270","1.803656","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1014313 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1271","1.803657","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","210","https(443)  >  54376 [PSH, ACK] Seq=1015563 Ack=3399 Win=32768 Len=156 [TCP segment of a reassembled PDU]"
"1272","1.803658","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1015719 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1273","1.803659","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1016969 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1274","1.803660","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1021969 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1275","1.803661","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1023219 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1276","1.803745","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","[TCP Dup ACK 1193#38] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=956722 SRE=1000563"
"1277","1.803855","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","74","[TCP Dup ACK 1193#39] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1001813 SRE=1003063 SLE=956722 SRE=1000563"
"1278","1.803942","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","[TCP Dup ACK 1193#40] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063 SLE=956722 SRE=1000563"
"1279","1.804018","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#41] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063 SLE=956722 SRE=1000563"
"1280","1.804095","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#42] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1014313 SRE=1015563 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063"
"1281","1.804164","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#43] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1014313 SRE=1015719 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063"
"1282","1.804251","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#44] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1014313 SRE=1016969 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063"
"1283","1.804347","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#45] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1014313 SRE=1018219 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563 SLE=1001813 SRE=1003063"
"1284","1.804434","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#46] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1021969 SRE=1023219 SLE=1014313 SRE=1018219 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563"
"1285","1.804535","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#47] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1021969 SRE=1024469 SLE=1014313 SRE=1018219 SLE=1010563 SRE=1011813 SLE=1004313 SRE=1005563"
"1287","1.809833","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1026969 Ack=3399 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1288","1.809835","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","[TCP Previous segment not captured] , Continuation Data"
"1289","1.809840","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","[TCP Previous segment not captured] https(443)  >  54376 [ACK] Seq=1036425 Ack=3706 Win=32768 Len=0"
"1290","1.809935","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#48] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469 SLE=1014313 SRE=1018219 SLE=1010563 SRE=1011813"
"1291","1.810075","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#49] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469 SLE=1014313 SRE=1018219"
"1320","1.815436","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","https(443)  >  54381 [ACK] Seq=1 Ack=518 Win=30720 Len=0"
"1321","1.815436","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1322","1.815437","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1323","1.815812","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#50] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1037675 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1324","1.815949","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#51] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1038925 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1326","1.816590","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1327","1.816592","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1328","1.816594","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1329","1.816596","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1330","1.816598","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1331","1.816599","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1332","1.816600","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Continuation Data"
"1334","1.816687","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#52] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1040175 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1335","1.816750","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#53] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1041425 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1336","1.816861","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#54] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1042675 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1337","1.816947","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#55] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1043925 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1339","1.817029","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#56] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1045175 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
"1340","1.817074","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1193#57] 54376  >  https(443) [ACK] Seq=3706 Ack=953875 Win=131072 Len=0 SLE=1036425 SRE=1046425 SLE=1034011 SRE=1035261 SLE=1026969 SRE=1028219 SLE=1021969 SRE=1024469"
